node_key,community_id,community
CANONICAL_ENTITY:CATHOLICS__3BCEAA9074,751,751
CANONICAL_ENTITY:CDNI__2B241B9752,91,91
CANONICAL_ENTITY:CENTRAL_COMMITTEE__50A155A38F,612,612
CANONICAL_ENTITY:CENTRAL_GOVERNMENT_FORCES__9900BC9785,313,313
CANONICAL_ENTITY:CENTRAL_GOVERNMENT__64B74548BC,287,287
CANONICAL_ENTITY:CEYLONESE_GOVERNMENT__4FAEC1468E,1463,1463
CANONICAL_ENTITY:CEYLONS_LEFTIST_PARTIES__17637EAB08,1463,1463
CANONICAL_ENTITY:CFM_NEGOTIATIONS__2BFCB8A106,595,595
CANONICAL_ENTITY:CHAMBER_OF_DEPUTIES__7132807BBE,1667,1667
CANONICAL_ENTITY:CHANG_MYON_GOVERNMENT__1883434C86,937,937
CANONICAL_ENTITY:CHEN__DF221E8EDD,1449,1449
CANONICAL_ENTITY:CHILEAN_GOVERNMENT__22B2F0CDAD,790,790
CANONICAL_ENTITY:CHINA_COMMITTEE__8E64EA5887,728,728
CANONICAL_ENTITY:CHINESE_COMMUNIST_AIR_FORCE__B22F69D236,151,151
CANONICAL_ENTITY:CHINESE_COMMUNIST_ARMY__36460C1305,2080,2080
CANONICAL_ENTITY:CHINESE_COMMUNIST_CHINA__362FD98F03,507,507
CANONICAL_ENTITY:CHINESE_COMMUNIST_FORCES__B390CDA0B4,694,694
CANONICAL_ENTITY:CHINESE_COMMUNIST_FOREIGN_MINISTRY__2E00E5190D,77,77
CANONICAL_ENTITY:CHINESE_COMMUNIST_NAVY__E6F4705116,691,691
CANONICAL_ENTITY:CHINESE_COMMUNIST_TRADE_DELEGATION__605AF4716A,1953,1953
CANONICAL_ENTITY:CHINESE_COMMUNIST_TROOPS__05D82AADD2,122,122
CANONICAL_ENTITY:CHINESE_EMBASSY__F7866799F4,288,288
CANONICAL_ENTITY:CHINESE_GOVERNMENT__D641CE94FA,1068,1068
CANONICAL_ENTITY:CHINESE_INTERVENTION_IN_INDOCHINA__08866E30DF,676,676
CANONICAL_ENTITY:CHINESE_NATIONALIST_ARMY__236005074C,717,717
CANONICAL_ENTITY:CHINESE_NATIONALIST_IRREGULARS__6DD86A5611,1058,1058
CANONICAL_ENTITY:CHINESE_STUDENTS__DC56C4440C,346,346
CANONICAL_ENTITY:CHOU_EN_LAIS_ASSURANCES_TO_POLISH_LEADER__F6A4893BD0,507,507
CANONICAL_ENTITY:CHURCHILLS_PROPOSALS__74D5DB843D,1737,1737
CANONICAL_ENTITY:CHURCHILL_GOVERNMENT__D52C0FB02D,1852,1852
CANONICAL_ENTITY:CIVIL_GUARD__8787D84B27,973,973
CANONICAL_ENTITY:CLAIM_0__490712E70C,2025,2025
CANONICAL_ENTITY:CLAIM_1__DCA1AD9CBC,772,772
CANONICAL_ENTITY:CLAIM_2__D8ACFBBAC4,2210,2210
CANONICAL_ENTITY:CLAIM_3__D856D7028B,17,17
CANONICAL_ENTITY:CLANDESTINE_BROADCASTS__B31E6D77A8,525,525
CANONICAL_ENTITY:CLASHES_IN_ALGIERS__5EDCEA29F9,331,331
CANONICAL_ENTITY:CLEAT__F9C09C58B6,571,571
CANONICAL_ENTITY:COALITION_GOVERNMENT_PROPOSAL__5338CF597F,94,94
CANONICAL_ENTITY:COLOMBIAN_ARMY__5E2FC708D6,1986,1986
CANONICAL_ENTITY:COLOMBIAN_GOVERNMENT__C0EA6FB60F,1366,1366
CANONICAL_ENTITY:COLOMBO_POWERS__E239A8E05D,526,526
CANONICAL_ENTITY:COMINFORM__50D6D5E919,431,431
CANONICAL_ENTITY:COMMENT__B1A13FADF5,601,601
CANONICAL_ENTITY:COMMONWEALTH__C8E9998216,641,641
CANONICAL_ENTITY:COMMON_MARKET__4F098DB361,1089,1089
CANONICAL_ENTITY:COMMUNISM__50D50005AA,1009,1009
CANONICAL_ENTITY:COMMUNISTS__B876AACB66,982,982
CANONICAL_ENTITY:COMMUNIST_ACTIVITY__B6652B5CDD,1344,1344
CANONICAL_ENTITY:COMMUNIST_ATTACK_ON_ARMY_POST__95B4BED442,122,122
CANONICAL_ENTITY:COMMUNIST_BLOC__17C1B192CA,1994,1994
CANONICAL_ENTITY:COMMUNIST_CONTROL__48457A1C12,431,431
CANONICAL_ENTITY:COMMUNIST_INFLUENCE__8B513FE234,775,775
CANONICAL_ENTITY:COMMUNIST_LEADERS__B86CA8ACBC,601,601
CANONICAL_ENTITY:COMMUNIST_PARTIES__77B8E223F0,1056,1056
CANONICAL_ENTITY:COMMUNIST_REPRESENTATION__D70FAC3D00,1491,1491
CANONICAL_ENTITY:COMMUNIST__D87DC391E5,679,679
CANONICAL_ENTITY:CONAKAT__1F6CA8B24F,197,197
CANONICAL_ENTITY:CONGOLESE_ARMY__CDBE6437E1,175,175
CANONICAL_ENTITY:CONGOLESE_NATIONALISTS__0FF9EB8CBB,188,188
CANONICAL_ENTITY:CONGOLESE_TROOPS__5935D9C22E,175,175
CANONICAL_ENTITY:CONGO_ARMY__FB9B000DF7,175,175
CANONICAL_ENTITY:CONGO_GOVERNMENT__CF67897E9F,202,202
CANONICAL_ENTITY:CONGO_SITUATION__74A7512B5B,213,213
CANONICAL_ENTITY:CONGRESS_MEETING__BB245F0D99,281,281
CANONICAL_ENTITY:CONSERVATIVE_GOVERNMENT__80F662156E,2112,2112
CANONICAL_ENTITY:CONSERVATIVE_PARTY__C22658483E,2102,2102
CANONICAL_ENTITY:COPPER_STRIKE__53C40F8C08,1668,1668
CANONICAL_ENTITY:COSTA_RICAN_GOVERNMENT__C023729D0A,810,810
CANONICAL_ENTITY:COUNCIL_OF_FOREIGN_MINISTERS__C4B58CC0DA,585,585
CANONICAL_ENTITY:COUNCIL_OF_MINISTERS__B1F668A0DA,596,596
CANONICAL_ENTITY:COUNCIL_OF_THE_OAS__945341CFCE,880,880
CANONICAL_ENTITY:COUP_ATTEMPT__11CCF7D4A8,1944,1944
CANONICAL_ENTITY:COUP_IN_LAOS__6E8AB89DAB,93,93
CANONICAL_ENTITY:COUP_PLANS__D26E70621B,1761,1761
CANONICAL_ENTITY:COUP__F94012C9F0,1521,1521
CANONICAL_ENTITY:CREDIT_AGREEMENT_SIGNING__75214CFFAF,624,624
CANONICAL_ENTITY:CRUZ__5DE96786CD,1360,1360
CANONICAL_ENTITY:CTC__FE3712B3D5,1030,1030
CANONICAL_ENTITY:CUBAN_ARMY__D36FB876EB,1024,1024
CANONICAL_ENTITY:CUBAN_EMBASSY__F48A4B10C3,1125,1125
CANONICAL_ENTITY:CUBAN_EXILES__8D4DD08040,1002,1002
CANONICAL_ENTITY:CUBAN_OFFICIALS__D641058B09,896,896
CANONICAL_ENTITY:CUBAN_OPPOSITION_PARTIES__1D678860B0,902,902
CANONICAL_ENTITY:CUBAN_REBELS__2A892F6951,1024,1024
CANONICAL_ENTITY:CUBAN_REGIME__517185AFD3,1013,1013
CANONICAL_ENTITY:CUBAN_REVOLUTION__CE3E25CBF7,1021,1021
CANONICAL_ENTITY:CUBAN_SITUATION__BFF123BB6A,1179,1179
CANONICAL_ENTITY:CUBAN_WORKERS_CONFEDERATION__50E27222BB,1002,1002
CANONICAL_ENTITY:CURRENCY_REFORM__CB43ADF593,37,37
CANONICAL_ENTITY:CYPRIOT_LEADERS__AE37A5B8BB,1510,1510
CANONICAL_ENTITY:CYPRUS_CONFERENCE_AGREEMENT__F5CBC6F434,1737,1737
CANONICAL_ENTITY:CYPRUS_GOVERNMENT__5FC9624E71,1503,1503
CANONICAL_ENTITY:CYPRUS_ISSUE__FFB9CC6227,1481,1481
CANONICAL_ENTITY:CZECHOSLOVAK_GOVERNMENT__96D94082FF,1006,1006
CANONICAL_ENTITY:CZECH_AIR_FORCE__F99AB7F3DC,1581,1581
CANONICAL_ENTITY:CZECH_AMBASSADORS__2D0989DB69,1556,1556
CANONICAL_ENTITY:CZECH_FOREIGN_OFFICE__8E07A11F34,1092,1092
CANONICAL_ENTITY:CZECH_GOVERNMENT__EF2D1792C8,772,772
CANONICAL_ENTITY:CZECH_LEGATION__D0C0972AED,1553,1553
CANONICAL_ENTITY:CZECH_MINISTRY_OF_FOREIGN_TRADE__AC690C24C1,1002,1002
CANONICAL_ENTITY:CZECH_OVERFLIGHT_REQUESTS__055190123B,1384,1384
CANONICAL_ENTITY:CZECH_REGIME__59DE806D99,797,797
CANONICAL_ENTITY:CZECH_REQUEST_FOR_STATE_VISIT__094EE0A446,374,374
CANONICAL_ENTITY:DANISH_FOREIGN_MINISTRY__8E39E9A469,2077,2077
CANONICAL_ENTITY:DANISH_GOVERNMENT__8C42A963DF,2207,2207
CANONICAL_ENTITY:DARUL_ISLAM__CC5B307C0C,294,294
CANONICAL_ENTITY:DEBR_GOVERNMENT__9705E8F7CD,368,368
CANONICAL_ENTITY:DEFENSE_MINISTER__2A4A0C478E,1585,1585
CANONICAL_ENTITY:DEFENSE_POLICY__AA33E5C44A,2114,2114
CANONICAL_ENTITY:DEMOCRATIC_ACTION_PARTY_AD__96200AE944,2006,2006
CANONICAL_ENTITY:DEMOCRATIC_LEAGUE__B436B34272,289,289
CANONICAL_ENTITY:DEMOCRATIC_PARTY_DP__3892C759AE,1731,1731
CANONICAL_ENTITY:DEMOCRATIC_PARTY__53D2219982,942,942
CANONICAL_ENTITY:DEMOCRATIC_REPUBLICAN_UNION_PARTY_URD__9674A221BF,2006,2006
CANONICAL_ENTITY:DEMOCRATIC_SOCIALISTS__ABF889C344,493,493
CANONICAL_ENTITY:DEMOCRATS__5F1B1A07AE,737,737
CANONICAL_ENTITY:DEMOCRAT_PARTY__8E1A178813,1733,1733
CANONICAL_ENTITY:DEMONSTRATIONS_AGAINST_SHARIF_EMAMI__99D055176A,232,232
CANONICAL_ENTITY:DEMONSTRATIONS_FOR_UNIFICATION__D60C92B28F,954,954
CANONICAL_ENTITY:DEMONSTRATIONS_IN_ALGERIA__1ED7DE5748,357,357
CANONICAL_ENTITY:DEMONSTRATIONS_IN_ALGIERS__AAD36983EB,372,372
CANONICAL_ENTITY:DEMONSTRATIONS_IN_GUATEMALA__439E8C5D3E,1369,1369
CANONICAL_ENTITY:DEMONSTRATIONS__4C60E223FE,1103,1103
CANONICAL_ENTITY:DEMONSTRATION_AGAINST_US_JAPANESE_SECURITY_TREAT__62D0F28AFA,742,742
CANONICAL_ENTITY:DEMONSTRATION_IN_FRONT_OF_FRENCH_EMBASSY__1872E71D8E,1265,1265
CANONICAL_ENTITY:DEMONSTRATION__75CE45BC3B,1863,1863
CANONICAL_ENTITY:DEMONSTRATORS__44861FBACF,916,916
CANONICAL_ENTITY:DE_LA_GUARDIA_GOVERNMENT__0E9DA760D7,1533,1533
CANONICAL_ENTITY:DIEM_REGIME__DB6665E700,131,131
CANONICAL_ENTITY:DISARMAMENT_CONFERENCE__D5170DD76F,574,574
CANONICAL_ENTITY:DISARMAMENT_NEGOTIATIONS__BBE3C6EAC0,586,586
CANONICAL_ENTITY:DISARMAMENT_POLICY_STATEMENT__53EF7CE760,469,469
CANONICAL_ENTITY:DISARMAMENT_PROPOSALS__28FFCF630F,585,585
CANONICAL_ENTITY:DISARMAMENT__FE46D5C03B,465,465
CANONICAL_ENTITY:DISSIDENTS__C1FC144C5D,312,312
CANONICAL_ENTITY:DISSIDENT_FORCES__FF8986E801,302,302
CANONICAL_ENTITY:DISSIDENT_LEADERS__40E1900337,321,321
CANONICAL_ENTITY:DISSIDENT_TROOPS__95CEC58332,313,313
CANONICAL_ENTITY:DISSOLUTION_OF_THE_COMINFORM__321F693350,587,587
CANONICAL_ENTITY:DJAKARTA_GOVERNMENT__D4352EFE50,287,287
CANONICAL_ENTITY:DJAKARTA__9BD55216F4,288,288
CANONICAL_ENTITY:DJUANDA_CABINET__527E931E1C,287,287
CANONICAL_ENTITY:DUTCH_ATTORNEY__47800AE25E,243,243
CANONICAL_ENTITY:DUTCH_FOREIGN_MINISTRY__BD0981FC7F,2234,2234
CANONICAL_ENTITY:DUTCH_FOREIGN_OFFICE__3D695908EB,481,481
CANONICAL_ENTITY:DUTT__EDAD5EE2AD,1451,1451
CANONICAL_ENTITY:EASTERN_EUROPEAN_SATELLITES__F8BDB32722,585,585
CANONICAL_ENTITY:EAST_BERLIN_YOUTH_RALLY__93926A0153,1513,1513
CANONICAL_ENTITY:EAST_GERMAN_ARMY__BB2685B933,1755,1755
CANONICAL_ENTITY:EAST_GERMAN_AUTHORITIES__D9807D4A53,1878,1878
CANONICAL_ENTITY:EAST_GERMAN_COMMUNISTS__5A374275FB,457,457
CANONICAL_ENTITY:EAST_GERMAN_COMMUNIST_PARTY__7B2981BC6C,797,797
CANONICAL_ENTITY:EAST_GERMAN_DELEGATION__AF47EDFF2A,1162,1162
CANONICAL_ENTITY:EAST_GERMAN_GOVERNMENT__C3C5798C49,1103,1103
CANONICAL_ENTITY:EAST_GERMAN_PEOPLES_CHAMBER__B0B89A3012,261,261
CANONICAL_ENTITY:EAST_GERMAN_POLICE__D0A9A49A41,349,349
CANONICAL_ENTITY:EAST_WEST_TRADE_MEETING__36C8544F4F,1908,1908
CANONICAL_ENTITY:ECA__FBD68B356F,406,406
CANONICAL_ENTITY:ECONOMIC_STABILIZATION_PROGRAM__9F20316CDF,1737,1737
CANONICAL_ENTITY:ECUADORAN_GOVERNMENT__D866709214,1572,1572
CANONICAL_ENTITY:EDC_DEBATE__A122B2E314,775,775
CANONICAL_ENTITY:EDC_RATIFICATION__9558ED6674,787,787
CANONICAL_ENTITY:EEC__18D7BFD580,2229,2229
CANONICAL_ENTITY:EGYPTIAN_ARMY__7420A5FAD2,1618,1618
CANONICAL_ENTITY:EGYPTIAN_EMBASSY__10BCAB38B6,839,839
CANONICAL_ENTITY:EGYPTIAN_FORCES__BEBE6EF055,63,63
CANONICAL_ENTITY:EGYPTIAN_GOVERNMENT__B080D65647,1623,1623
CANONICAL_ENTITY:EGYPTIAN_MILITARY_ATTACHE__D40E5EDB6D,828,828
CANONICAL_ENTITY:EGYPTIAN_MILITARY__A02FF5F051,1158,1158
CANONICAL_ENTITY:EGYPTIAN_MINISTRY_OF_WAR__D33D9B8EB4,1623,1623
CANONICAL_ENTITY:EGYPTIAN_POLICE__C60998863E,2246,2246
CANONICAL_ENTITY:ELECTIONS__7BB85D7269,92,92
CANONICAL_ENTITY:EMBARGO_ON_MILITARY_SUPPLIES_TO_CHINA__B9748C2F8E,2180,2180
CANONICAL_ENTITY:EMBASSY__1C8D82FB44,793,793
CANONICAL_ENTITY:EMERGENCY_CONFERENCE_ON_PEACE_AND_SECURITY__B7C9736B72,356,356
CANONICAL_ENTITY:ENI__6E2761906F,1633,1633
CANONICAL_ENTITY:ENTENTE__95825C5278,1264,1264
CANONICAL_ENTITY:EOKA__84915ED16B,1517,1517
CANONICAL_ENTITY:EPEK__F3B3CD6F19,982,982
CANONICAL_ENTITY:EPIM__88C327B7A0,261,261
CANONICAL_ENTITY:ERITREAN_ASSEMBLY__0560D9AE43,1884,1884
CANONICAL_ENTITY:ETHIOPIAN_GOVERNMENT__0EAB2DFA11,585,585
CANONICAL_ENTITY:EURATOM__09391BAF3B,336,336
CANONICAL_ENTITY:EUROPEAN_COMMUNITY__D307716532,483,483
CANONICAL_ENTITY:EUROPEAN_DEFENSE_FORCES__874D65E633,418,418
CANONICAL_ENTITY:EUROPEAN_INTEGRATION__2AC2C556B3,202,202
CANONICAL_ENTITY:EUROPEAN_SECURITY_CONFERENCE_PROPOSAL__C6CA168E66,2351,2351
CANONICAL_ENTITY:EVC__463C20D987,2221,2221
CANONICAL_ENTITY:EVENT_2__C7445D7A85,1737,1737
CANONICAL_ENTITY:EXPORT_IMPORT_BANK_LOAN__DD74B9C7BE,225,225
CANONICAL_ENTITY:FAR_EAST_COMMAND__CB6FD5FB05,2080,2080
CANONICAL_ENTITY:FAURE_GOVERNMENT__32B31B80EF,789,789
CANONICAL_ENTITY:FEDAYAN_I_ISLAM__90CE392CBA,276,276
CANONICAL_ENTITY:FEDAYEEN__0F863DDBDB,828,828
CANONICAL_ENTITY:FEDERAL_SENATE__75C3292852,465,465
CANONICAL_ENTITY:FEDERATION_OF_TRADE_UNIONS__4042483A7B,465,465
CANONICAL_ENTITY:FELLAGHA__660B3D0A06,2352,2352
CANONICAL_ENTITY:FINANCE_MINISTRY__D880C86D43,458,458
CANONICAL_ENTITY:FINNISH_DIET_ELECTIONS__79CC106E11,982,982
CANONICAL_ENTITY:FINNISH_GOVERNMENT__1B55B35F40,2177,2177
CANONICAL_ENTITY:FLIGHTS_TO_RESUPPLY_IRREGULAR_FORCES__7E69B95230,734,734
CANONICAL_ENTITY:FLORES__F01E280E70,1536,1536
CANONICAL_ENTITY:FOREIGN_MINISTERS_CONFERENCE__576D25F6E5,585,585
CANONICAL_ENTITY:FOREIGN_MINISTRY__4EBB041F4A,2230,2230
CANONICAL_ENTITY:FORMER_POLISH_ARMY_OFFICERS__D3174272AA,1152,1152
CANONICAL_ENTITY:FORMOSA_STRAITS_AREA__6D5538CCCB,1449,1449
CANONICAL_ENTITY:FOURTH_REPUBLIC__406D38FBAE,2333,2333
CANONICAL_ENTITY:FOUR_POWER_CONFERENCE__FDF4603E99,621,621
CANONICAL_ENTITY:FOUR_POWER_MEETING__E72DCE3932,461,461
CANONICAL_ENTITY:FOUR_POWER_TALKS__42BA6DF34D,465,465
CANONICAL_ENTITY:FRANCO_REGIME__80CAAFE978,2330,2330
CANONICAL_ENTITY:FREE_DEMOCRATS__37FE44734A,493,493
CANONICAL_ENTITY:FREE_OFFICERS__60329133CA,17,17
CANONICAL_ENTITY:FRENCH_AIR_FORCE__55AC96B2FF,121,121
CANONICAL_ENTITY:FRENCH_ARMED_FORCES__E5EB9CA1A6,331,331
CANONICAL_ENTITY:FRENCH_ARMS_POOL_PLAN__B98CDC5427,2234,2234
CANONICAL_ENTITY:FRENCH_ARMY__FD3A8EAE1A,384,384
CANONICAL_ENTITY:FRENCH_CABINET_CRISIS__919E3A43A5,1250,1250
CANONICAL_ENTITY:FRENCH_CABINET__20D7F104FC,781,781
CANONICAL_ENTITY:FRENCH_CHRISTIAN_WORKERS_CONFEDERATION__690825D723,795,795
CANONICAL_ENTITY:FRENCH_COMMANDER_AT_SENO__9AC85DCC6A,94,94
CANONICAL_ENTITY:FRENCH_COMMUNITY__42DC5B1A6F,372,372
CANONICAL_ENTITY:FRENCH_ECONOMIC_MISSION_TALKS__C1B8A467D7,556,556
CANONICAL_ENTITY:FRENCH_EDC_TREATY_PROTOCOLS__B5B42BB4E7,1089,1089
CANONICAL_ENTITY:FRENCH_FOREIGN_OFFICE_OFFICIALS__9A5E4A825F,122,122
CANONICAL_ENTITY:FRENCH_FOREIGN_OFFICE__A4A286D5CF,1908,1908
CANONICAL_ENTITY:FRENCH_INTERIOR_MINISTRY__2438358D51,1166,1166
CANONICAL_ENTITY:FRENCH_LEGATION__466F681109,1193,1193
CANONICAL_ENTITY:FRENCH_MILITARY_ATTACHE__F463B2F682,356,356
CANONICAL_ENTITY:FRENCH_MILITARY_AUTHORITIES__438169A7F2,1520,1520
CANONICAL_ENTITY:FRENCH_MILITARY_MISSION__C8C824E3C5,91,91
CANONICAL_ENTITY:FRENCH_MILITARY__28B8E0A014,361,361
CANONICAL_ENTITY:FRENCH_OFFICIALS__35FEA0B46C,174,174
CANONICAL_ENTITY:FRENCH_PARLIAMENT__7301C40265,774,774
CANONICAL_ENTITY:FRENCH_PETROLEUM_PLAN__9994259623,285,285
CANONICAL_ENTITY:FRENCH_PROPOSAL__392B5D228A,2161,2161
CANONICAL_ENTITY:FRENCH_PUBLIC_OPINION__BAA64BAEFE,781,781
CANONICAL_ENTITY:FRENCH_SOVIET_TALKS__A4FCC0A4D1,586,586
CANONICAL_ENTITY:FRENCH_TREASURY__46337C91B6,369,369
CANONICAL_ENTITY:FRENCH_TROOPS__EB631508A5,133,133
CANONICAL_ENTITY:FRENCH_TUNISIAN_EFFORTS_FOR_SURRENDER__7E490C48CC,2352,2352
CANONICAL_ENTITY:FRENCH_UNION_FORCES__DFADA2C828,122,122
CANONICAL_ENTITY:FRENCH_UNION__573EC53C60,122,122
CANONICAL_ENTITY:FRENCH_WITHDRAWAL_FROM_TONKIN__87A48FE373,122,122
CANONICAL_ENTITY:FRONDIZI_GOVERNMENT__2D1D943431,1329,1329
CANONICAL_ENTITY:GAILLARDS_GOVERNMENT__D51B794BC2,798,798
CANONICAL_ENTITY:GAILLARD_GOVERNMENT__76E6D775D6,751,751
CANONICAL_ENTITY:GAITSKELLS_POLICY__83CE15AAF9,816,816
CANONICAL_ENTITY:GAULLISTS__67FA20ACD3,774,774
CANONICAL_ENTITY:GENERAL_CONFEDERATION_OF_LABOR__FF4194B268,1309,1309
CANONICAL_ENTITY:GENERAL_STRIKE_IN_CARACAS__10C27B49B0,1325,1325
CANONICAL_ENTITY:GENERAL_STRIKE_IN_HUNGARY__E17008AAB5,27,27
CANONICAL_ENTITY:GENERAL_STRIKE__760B244A29,1325,1325
CANONICAL_ENTITY:GENEVA_CONFERENCE_ON_NUCLEAR_TESTS__5BCA71BF7C,621,621
CANONICAL_ENTITY:GERMAN_FINANCIAL_CONTRIBUTION__6A378CD289,418,418
CANONICAL_ENTITY:GERMAN_GOVERNMENT__497A1FD38E,586,586
CANONICAL_ENTITY:GERMAN_MILITARY_ADVISERS__BAEACDF6EB,1623,1623
CANONICAL_ENTITY:GERMAN_PARTY__E6E8289EF0,493,493
CANONICAL_ENTITY:GERMAN_REARMAMENT__ED79CBAFC6,787,787
CANONICAL_ENTITY:GMAIC__4F0BCDC5D9,1102,1102
CANONICAL_ENTITY:GOA__CDE8ADBD43,542,542
CANONICAL_ENTITY:GOMULKA_REGIME__D4DACE3C17,2345,2345
CANONICAL_ENTITY:GOSPLAN__2DA4410C0C,574,574
CANONICAL_ENTITY:GOVERNMENT_FORMATION_NEGOTIATIONS__A9772DDBFD,751,751
CANONICAL_ENTITY:GOVERNMENT_TROOPS__EBA742A60E,74,74
CANONICAL_ENTITY:GOVERNMENT__CF1AE9D665,2097,2097
CANONICAL_ENTITY:GRAF__D2681E97EA,1556,1556
CANONICAL_ENTITY:GRAND_NATIONAL_ASSEMBLY__9F6F0E5FB8,1756,1756
CANONICAL_ENTITY:GREECE_AND_TURKEY__47048D5B1A,1781,1781
CANONICAL_ENTITY:GREEK_ARMY__04F121950B,1515,1515
CANONICAL_ENTITY:GREEK_COMMUNIST_PARTY__EB6402E996,1211,1211
CANONICAL_ENTITY:GREEK_FOREIGN_OFFICE__C81AF21229,414,414
CANONICAL_ENTITY:GREEK_GOVERNMENT__688D8F0D68,1515,1515
CANONICAL_ENTITY:GREEK_PRIME_MINISTER__9CCC068781,1481,1481
CANONICAL_ENTITY:GREEK_RALLY__789891FA74,1481,1481
CANONICAL_ENTITY:GUATEMALAN_ARMED_FORCES__6F4F9209A5,1351,1351
CANONICAL_ENTITY:GUATEMALAN_ARMY__2D057652D3,1351,1351
CANONICAL_ENTITY:GUATEMALAN_EXILES__768525EE2B,1348,1348
CANONICAL_ENTITY:GUATEMALAN_GOVERNMENT__B12CC4CAAE,1351,1351
CANONICAL_ENTITY:GUERRILLA_FORCE__16DC45616D,287,287
CANONICAL_ENTITY:HAITIAN_CABINET__4EAE3683CF,874,874
CANONICAL_ENTITY:HAITIAN_GOVERNMENT__64C726D4A0,874,874
CANONICAL_ENTITY:HARSH_LAW_AGAINST_TERRORIST_ACTIVITIES__05AAD13243,397,397
CANONICAL_ENTITY:HERMANN_HOECHERL__495BA19FDC,485,485
CANONICAL_ENTITY:HERUT_PARTY__2D34EF9A6A,18,18
CANONICAL_ENTITY:HESSIAN_COMMUNAL_ELECTIONS__BEC7D1F702,474,474
CANONICAL_ENTITY:HICOG__69E1BBA420,1090,1090
CANONICAL_ENTITY:HIGH_RANKING_MILITARY_OFFICIAL__C439503F1B,86,86
CANONICAL_ENTITY:HINDU_MOSLEM_RIOTS__CEB34F4C9F,641,641
CANONICAL_ENTITY:HOA_HAO__7ED9C8A3DF,128,128
CANONICAL_ENTITY:HOME_MINISTRY__ED8EAFE945,943,943
CANONICAL_ENTITY:HONDURAN_GOVERNMENT__0CD463E1D8,1352,1352
CANONICAL_ENTITY:HONDURAN_REGIME__EA84718CDF,1341,1341
CANONICAL_ENTITY:HONDURAN_STRIKE__A2B3BDEFDF,1352,1352
CANONICAL_ENTITY:HONDURAS_ELECTIONS__DB7F3FDA83,743,743
CANONICAL_ENTITY:HONG_KONG_GOVERNMENT__61B091E539,156,156
CANONICAL_ENTITY:HO__FE2F5AFDDC,747,747
CANONICAL_ENTITY:HUKS__4F64F6BBC7,1982,1982
CANONICAL_ENTITY:HUNGARIANS__11352E562C,1165,1165
CANONICAL_ENTITY:HUNGARIAN_DEMONSTRATIONS__10ECB16642,1221,1221
CANONICAL_ENTITY:HUNGARIAN_FOREIGN_MINISTRY__B5B807AE2E,786,786
CANONICAL_ENTITY:HUNGARIAN_GOVERNMENT__295F529735,1202,1202
CANONICAL_ENTITY:HUNGARIAN_REGIME__15343D0B62,1220,1220
CANONICAL_ENTITY:HUU_GOVERNMENT__3088FA112C,128,128
CANONICAL_ENTITY:IBRAHIM_GOVERNMENT__C3A517A931,1258,1258
CANONICAL_ENTITY:ICBM_TEST_LAUNCH__201453C592,2305,2305
CANONICAL_ENTITY:ICELANDIC_MUNICIPAL_ELECTIONS__293DCF4BFC,2102,2102
CANONICAL_ENTITY:IKEDA_GOVERNMENT__5B031DB68C,741,741
CANONICAL_ENTITY:ILEO_GOVERNMENT__8839CAA517,210,210
CANONICAL_ENTITY:IL_28__126D7BF285,1399,1399
CANONICAL_ENTITY:INDEPENDENCE_DAY_MILITARY_PARADE__784FCF2D10,56,56
CANONICAL_ENTITY:INDEPENDENCE_PROPOSAL__D5FF7172AD,1842,1842
CANONICAL_ENTITY:INDEPENDENTS__94808955CE,379,379
CANONICAL_ENTITY:INDEPENDENT_COMMUNIST_MOVEMENT__A8358CEB26,795,795
CANONICAL_ENTITY:INDEPENDENT_PARTY__8ECD199C3C,368,368
CANONICAL_ENTITY:INDIAN_AIR_FORCE__2631375497,528,528
CANONICAL_ENTITY:INDIAN_ARMY__EADC4F411E,520,520
CANONICAL_ENTITY:INDIAN_PARLIAMENT__055A8CE406,526,526
CANONICAL_ENTITY:INDIAN_RESOLUTION__709DCDF119,1684,1684
CANONICAL_ENTITY:INDIAN_TROOPS__EDDAE3C946,197,197
CANONICAL_ENTITY:INDOCHINA_SETTLEMENT_PLAN_OUTLINE__79F6770CA0,132,132
CANONICAL_ENTITY:INDOCHINA_SITUATION__F1BFAD04AF,1845,1845
CANONICAL_ENTITY:INDONESIAN_ARMY_CABINET_CRISIS__2CFFA5ABA6,291,291
CANONICAL_ENTITY:INDONESIAN_ARMY_INVASION_OF_CENTRAL_SUMATRA__4C84AF4F54,310,310
CANONICAL_ENTITY:INDONESIAN_CABINET__42538CADC4,306,306
CANONICAL_ENTITY:INDONESIAN_COMMUNISTS__B81C7FCEE3,295,295
CANONICAL_ENTITY:INDONESIAN_DISSIDENTS__A748FFD4EF,309,309
CANONICAL_ENTITY:INDONESIAN_ELECTIONS__B7183C0ABE,306,306
CANONICAL_ENTITY:INDONESIAN_FOREIGN_MINISTER__31D3221481,151,151
CANONICAL_ENTITY:INDONESIAN_FOREIGN_MINISTRY__8D5883E442,288,288
CANONICAL_ENTITY:INDONESIAN_LEADERS__CB6CD8940F,1372,1372
CANONICAL_ENTITY:INDONESIAN_NAVY__CEBBC6DE09,312,312
CANONICAL_ENTITY:INSURGENTS__88A4D62DAA,1208,1208
CANONICAL_ENTITY:INTERNATIONAL_BANK__8E4F505922,230,230
CANONICAL_ENTITY:INTERNATIONAL_CONFERENCE__72E75B15C5,982,982
